 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TIPO;AUDIENCIA
12673335;El Puma;;0;0;;;2025-03-26 00:00:00.0;2025-03-26 23:59:00.0;20:00;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5e0748a4bb1b4910VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=432257258ae5d010VgnVCM1000000b205a0aRCRD;Teatro Circo Price;1;RONDA;ATOCHA;35;ARGANZUELA;PALOS DE LA FRONTERA;28012;440722;4473051;4.040.596.936.645.750;-3.698.589.986.849.810;/contenido/actividades/ProgramacionDestacadaAgendaCultura;
12693031;El resplandor de Stanley Kubrick;;1;0;;;2025-03-11 00:00:00.0;2025-03-11 23:59:00.0;17:30;Esta película, basada en la novela de Stephen King, es considerada como una de las películas más terroríficas y con mayor suspense de la historia del cine.    La trama se desarrolla en un gran hotel, seguramente de alto standing en su día, completamente aislado y abandonado, perdido en la montaña.    Narra la historia de un vigilante que se instala en el mismo durante el invierno con su mujer y su hijo. Su trabajo consiste en asegurarse de que no haya problemas de ningún tipo en el hotel. Y ¿así será?;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=84b353eb0c915910VgnVCM2000001f4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d862492de8c8c510VgnVCM2000001f4a900aRCRD;Biblioteca Pública Municipal María Lejárraga (Hortaleza);1,6;CALLE;PRINCESA DE EBOLI;29;HORTALEZA;VALDEFUENTES;28050;444461;4482397;4.049.041.562.546.540;-3.655.356.751.728.000;/contenido/actividades/CineActividadesAudiovisuales;
11725143;El Retiro a través de la música;;1;0;;;2025-03-01 00:00:00.0;2025-03-01 23:59:00.0;11:00;El siglo XIX es un siglo definitivo en el asentamiento de nuevas fórmulas de ocio entre los madrileños. Desde su apertura al público general en 1868, los jardines del Buen Retiro han funcionado como contexto de desarrollo para nuevas formas de socializar donde la música ha jugado un papel protagonista. A lo largo de este recorrido revisaremos eventos musicales y protagonistas que con su impronta, han ayudado a perfilar la personalidad del parque a lo largo de los siglos. Edad recomendada: dirigido a público adulto.  Duración estimada: aproximadamente dos horas.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=44d9c0b0864b1810VgnVCM2000001f4a900aRCRD;Itinerarios guiados por El Retiro;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e7b01130a93b1810VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=796b8193c73c4210VgnVCM1000000b205a0aRCRD;Centro de Información y Educación Ambiental de El Huerto de El Retiro;1;PASEO;FERNAN NUÑEZ;2;RETIRO;LOS JERONIMOS;28009;441779;4473428;4.040.943.503.279.110;-36.861.797.800.993.200;;
11769591;El Retiro a través de sus jardines;;1;0;;;2025-03-15 00:00:00.0;2025-03-15 23:59:00.0;11:00;El Retiro se puede visitar como un jardín de jardines, compuesto por un mosaico de zonas verdes diseñadas en distintas épocas y atendiendo a distintos estilos. Se identifican influencias árabes, inglesas o francesas a través del uso del agua, las sombras, la presencia de praderas, la selección de especies o el trazado de los caminos. Ven a descubrirlo con nosotros. Actividad dirigida a público adulto.  Duración estimada: aproximadamente dos horas.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ecfdaf6138133810VgnVCM2000001f4a900aRCRD;Itinerarios guiados por El Retiro;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e7b01130a93b1810VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=796b8193c73c4210VgnVCM1000000b205a0aRCRD;Centro de Información y Educación Ambiental de El Huerto de El Retiro;1;PASEO;FERNAN NUÑEZ;2;RETIRO;LOS JERONIMOS;28009;441779;4473428;4.040.943.503.279.110;-36.861.797.800.993.200;;
12687175;El reverso del placer;;0;0;;;2025-03-06 00:00:00.0;2025-03-06 23:59:00.0;20:30;Programa:   DIYSEX  (Yaiza de Lamo, Maria Lorente, Juno Álvarez, Mariona Vázquez, España, 2019, 25') ¿Por qué deseamos lo que deseamos? ¿En las fantasías sexuales no existen límites? ¿Y el porno? ¿Es la traducción de esas fantasías? DIYSEX es una película que reflexiona sobre el uso de la imagen y el lenguaje en la pornografía mainstream y alternativa. En esta película, una chica se propone hacer su propia película porno. Ya que se da cuenta que en la pornografía que estamos acostumbrados a ver se reproducen constantemente los mismos ítems: cosificación del cuerpo de la mujer, fetichismos de las diferencias, utilización de un lenguaje racista y la reproducción en cadena de escenas sexuales idénticas entre ellas que están únicamente destinadas al deseo masculino heterosexual. A lo largo de este viaje, la protagonista contactará con personas que trabajan en la industria del porno para averiguar si hay alguna manera de hacer una película porno que se aleje lo más posible a los usos de la imagen de aquello que llamamos pornografía mainstream. Esta película viaja por los diferentes pasos necesarios para realizar una película porno. Desde la escritura del guión pasando por el rodaje hasta su distribución poniendo siempre de protagonista las reflexiones y pensamientos de la protagonista. hasta el punto de preguntarse si tiene sentido revisar y alejarse de los usos normativos de la imagen erótica y pornográfica. Esta película además explora otros temas como las problemáticas laborales de los performers causadas por la estigmatización del trabajo sexual, que como la protagonista descubrirá afecta fuertemente el día a día de los trabajadores sexuales.    De putas. Un ensayo sobre la masculinidad  (Núria Güell Serra, España, 2018, 58') La directora decidió contratar los servicios de varias prostitutas para que le contasen, a través de su experiencia y conocimiento, qué idea tenían sobre la masculinidad. El resultado de estos encuentros se muestra mediante un video que se repite en loop una y otra vez.  &amp,gt, Con presentación a cargo del colectivo Hamaca &amp,gt, Sesión no recomendada para menores de 18 años;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4b5f577981ff4910VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD;Cineteca Madrid;1;PLAZA;LEGAZPI;8;ARGANZUELA;CHOPERA;28045;440946;4471422;4.039.130.985.242.180;-36.958.028.442.054.000;/contenido/actividades/ProgramacionDestacadaAgendaCultura;
12688856;El sueño de la sultana;;1;0;;;2025-03-23 00:00:00.0;2025-03-23 23:59:00.0;19:00;Directora: Isabel Herguera.    No recomendada para menores de 7 años.    Especialmente recomendada para el fomento de la igualdad de género  El sueño de la Sultana es un relato feminista indio escrito en 1905 por Begum Rokeya Hussein. Inés es una directora de animación española de 30 años que se encuentra en Ahmedabad para romper con su amante indio. Casualmente entra en una librería donde descubre esta novela en la que se narra un país imaginario gobernado por mujeres. Fascinada por la historia y la actitud transgresora de la autora, Inés decide hacer una película;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3cac318cb1405910VgnVCM2000001f4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=98953d0b5e71c010VgnVCM1000000b205a0aRCRD;Centro Cultural Buero Vallejo (San Blas - Canillejas);1;CALLE;BOLTAÑA;27;SAN BLAS-CANILLEJAS;CANILLEJAS;28022;448023;4477305;4.044.477.474.902.180;-36.129.105.844.633.700;/contenido/actividades/CineActividadesAudiovisuales;/usuario/Familias
12688526;El tango de Marilyn;;1;0;;;2025-03-07 00:00:00.0;2025-03-07 23:59:00.0;19:00;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=940deb1eb9305910VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD;Centro Cultural Casa de Vacas (Retiro);1;PASEO;COLOMBIA;1;RETIRO;LOS JERONIMOS;28009;441967;4474495;4.041.906.571.939.960;-3.684.053.112.760.810;/contenido/actividades/TeatroPerformance;
12647748;El viaje de un donut;;1;0;;;2025-02-23 00:00:00.0;2025-02-23 23:59:00.0;12:00;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0d6423f7c8e64910VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD;Centro Cultural Casa de Vacas (Retiro);1;PASEO;COLOMBIA;1;RETIRO;LOS JERONIMOS;28009;441967;4474495;4.041.906.571.939.960;-3.684.053.112.760.810;/contenido/actividades/Musica;/usuario/Niños,/usuario/Familias
12661707;El viaje del monstruo fiero;;1;0;;;2025-03-27 00:00:00.0;2025-03-27 23:59:00.0;19:00;Este viaje del monstruo es mi propio viaje a través de los escenarios donde todavía se celebran los vestigios de la gloria irrepetible del Siglo de Oro español. El público me hizo monstruo fiero por necesidad y así cumplí con mi parte de la herencia. Soy un bululú. Compañía: Producciones El Brujo  Edad recomendada: Para mayores de 14 años  Duración: 95 minutos (con intermedio);http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=294533d971394910VgnVCM1000001d4a900aRCRD;Actividades del Centro Cultural Meseta de Orcasitas;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=82fe2d24e6f61910VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fbd91e79ee71c010VgnVCM1000000b205a0aRCRD;Centro Cultural Meseta de Orcasitas (Usera);1;PLAZA;ASOCIACION;1;USERA;ORCASITAS;28041;439882;4469031;4.036.969.488.211.530;-37.081.179.166.391.800;/contenido/actividades/TeatroPerformance;
12691290;El vuelo del globo rojo;;0;0;;;2025-03-26 00:00:00.0;2025-03-26 23:59:00.0;20:00;Suzanne es una madre separada que trabaja de narradora en un espectáculo de marionetas. Al disponer de poco tiempo para estar con su hijo Simon, contrata como niñera a Song Fang, una estudiante taiwanesa. Pronto entre ellos dos se establece un mundo propio y lleno de complicidades, en el que juega un papel importante un misterioso globo rojo.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=155464926f415910VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD;Cineteca Madrid;1;PLAZA;LEGAZPI;8;ARGANZUELA;CHOPERA;28045;440946;4471422;4.039.130.985.242.180;-36.958.028.442.054.000;/contenido/actividades/ProgramacionDestacadaAgendaCultura;
12690144;El zoo de las rimas;;1;0;;;2025-03-06 00:00:00.0;2025-03-06 23:59:00.0;17:00;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5d8f54b34f215910VgnVCM1000001d4a900aRCRD;El zoo de las rimas;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ec4a54b34f215910VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD;Biblioteca Pública Municipal Mario Vargas Llosa (Centro);1,6;CALLE;BARCELO;4;CENTRO;JUSTICIA;28004;440645;4475347;40.426.642.215.368.100;-3.699.722.994.908.340;/contenido/actividades/CuentacuentosTiteresMarionetas;/usuario/Niños
12622929;En compañía de las letras;;1;1;V;7/2/2025,14/2/2025,21/2/2025,7/3/2025,14/3/2025,21/3/2025,4/4/2025,18/4/2025,25/4/2025,2/5/2025,9/5/2025,16/5/2025,23/5/2025,6/6/2025,13/6/2025,20/6/2025,;2025-01-31 00:00:00.0;2025-06-27 23:59:00.0;11:00;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=383d2a21725d3910VgnVCM1000001d4a900aRCRD;En compañía de las letras;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=422d2a21725d3910VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=70d879262ef5d010VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal José Saramago (Fuencarral-El Pardo);1,6;AVENIDA;MONFORTE DE LEMOS;38;FUENCARRAL-EL PARDO;EL PILAR;28029;439867;4481122;4.047.860.087.334.550;-37.094.408.342.979.900;/contenido/actividades/CursosTalleres;
12682449;En contacto con la música;;1;0;;;2025-02-23 00:00:00.0;2025-02-23 23:59:00.0;12:00;Compañía Duo Yoli. A partir de 3 años. El Dúo Yoly está formado por dos profesionales de la música y de la enseñanza, Yonan Martins y Lily Freijeiro, se crea con la finalidad de proporcionar conocimientos musicales a todo tipo de público a través de conciertos didácticos, en especial al público infantil. En esta oportunidad, se ofrece un espectáculo infantil,  denominado En contacto con la Música, ofreciendo la participación activa de los niños durante el concierto.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6b98d15c0bfe4910VgnVCM2000001f4a900aRCRD;Actividades en el Centro Cultural Hortaleza;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=11a2acd787eb1610VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=86381e79ee71c010VgnVCM1000000b205a0aRCRD;Centro Cultural Hortaleza;1;CALLE;SANTA VIRGILIA;15;HORTALEZA;PINAR DEL REY;28033;445577;4480880;4.047.682.410.775.740;-36.420.497.457.238;/contenido/actividades/Musica;/usuario/Niños,/usuario/Familias
12652742;En la alcoba del Sultán;;0;1;L,M,X,J,V,S,D;/2/2025,3/2/2025,4/2/2025,5/2/2025,6/2/2025,7/2/2025,8/2/2025,9/2/2025,10/2/2025,11/2/2025,12/2/2025,13/2/2025,14/2/2025,15/2/2025,16/2/2025,17/2/2025,18/2/2025,19/2/2025,20/2/2025,21/2/2025,22/2/2025,23/2/2025,24/2/2025,25/2/2025,26/2/2025,27/2/2025,28/2/2025,1/3/2025,2/3/2025,3/3/2025,4/3/2025,5/3/2025,6/3/2025,7/3/2025,;2025-02-01 00:00:00.0;2025-03-08 23:59:00.0;;Sábado, 1 febrero, 18:30 horas, Sala Azcona Domingo, 2 febrero, 18 horas, Sala Plató Sábado, 8 marzo, 20 horas, Sala Plató;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3986d58d22984910VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD;Cineteca Madrid;1;PLAZA;LEGAZPI;8;ARGANZUELA;CHOPERA;28045;440946;4471422;4.039.130.985.242.180;-36.958.028.442.054.000;/contenido/actividades/ProgramacionDestacadaAgendaCultura;
12675362;Encuentro con Antonio Carmona - San Blas - Canillejas;;1;0;;;2025-02-21 00:00:00.0;2025-02-21 23:59:00.0;19:00;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2f9a8dca45bb4910VgnVCM1000001d4a900aRCRD;Encuentro con Antonio Carmona;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f3aa8dca45bb4910VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cce43d0b5e71c010VgnVCM1000000b205a0aRCRD;Centro Cultural Antonio Machado (San Blas - Canillejas);1;CALLE;SAN ROMAN DEL VALLE;8;SAN BLAS-CANILLEJAS;ARCOS;28037;447255;4474591;40.420.280.457.570.300;-3.621.730.741.880.210;/contenido/actividades/1ciudad21distritos;
12690531;Encuentro con la autora Pepa G. Lillo;;1;0;;;2025-04-02 00:00:00.0;2025-04-02 23:59:00.0;18:00;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f394570797315910VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e403d0b5e71c010VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal San Blas (San Blas-Canillejas);1,6;CALLE;SAN ROMAN DEL VALLE;8;SAN BLAS-CANILLEJAS;ARCOS;28037;447249;4474586;40.420.231.627.534.900;-36.218.113.860.909.000;/contenido/actividades/ClubesLectura;
12669543;Encuentro de chirigotas;;1;0;;;2025-02-27 00:00:00.0;2025-02-27 23:59:00.0;17:30;A cargo del centro de mayores Tetuán. Duración: 90 minutos. Edad recomendada: todos los públicos;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=79266524d3ca4910VgnVCM1000001d4a900aRCRD;Carnaval en Tetuán;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c8d36524d3ca4910VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f8f9338588355210VgnVCM1000000b205a0aRCRD;Centro Cultural Eduardo Úrculo (Tetuán);1,6;PLAZA;DONOSO;5;TETUAN;ALMENARA;28029;440862;4480048;4.046.900.764.611.630;-3.697.595.691.925.320;/contenido/actividades/FiestasCarnavales;
12680253;Encuentros culturales Portugalete. De Estraperlo;;1;0;;;2025-02-28 00:00:00.0;2025-02-28 23:59:00.0;19:00;A partir de 14 años. El percusionista Jesús Mañeru, presenta su proyecto basado en composiciones que le han acompañado en los últimos años y las viste en formación de quinteto. Su trayectoria musical es amplia y ecléctica, transitando diferentes caminos, estilos y haciendo música para diversas disciplinas artísticas como la danza, el teatro, la pintura o la performance. De Estraperlo: una manera de compartir, de buscarse la vida entre notas, alimentos, melodías, ropa de abrigo, armonías, licores, ritmos y tabaco.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dd78b2e5f1bd4910VgnVCM2000001f4a900aRCRD;Actividades en el Centro Cultural Carril del Conde;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4dc76ed8d8a75610VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=66a7cbf06c81c010VgnVCM1000000b205a0aRCRD;Centro Cultural Carril del Conde (Hortaleza);1;CALLE;CARRIL DEL CONDE;57;HORTALEZA;CANILLAS;28043;444520;4479119;4.046.089.499.555.310;-3.654.366.821.391.540;/contenido/actividades/Musica;
12519976;Encuentros literarios de El Retiro.;;1;0;;;2025-04-02 00:00:00.0;2025-04-02 23:59:00.0;19:00;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=71e3938ed0ff1910VgnVCM1000001d4a900aRCRD;Madrid entre líneas. Encuentros literarios de El Retiro;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=80b2938ed0ff1910VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro (Retiro);1,6;PASEO;FERNÁN NÚÑEZ;24;RETIRO;LOS JERONIMOS;28009;442345;4474221;404.166.091.081.099;-36.795.930.368.034.800;/contenido/actividades/RecitalesPresentacionesActosLiterarios;
12519980;Encuentros literarios de El Retiro.;;1;0;;;2025-05-22 00:00:00.0;2025-05-22 23:59:00.0;19:00;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2ed3938ed0ff1910VgnVCM1000001d4a900aRCRD;Madrid entre líneas. Encuentros literarios de El Retiro;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=80b2938ed0ff1910VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro (Retiro);1,6;PASEO;FERNÁN NÚÑEZ;24;RETIRO;LOS JERONIMOS;28009;442345;4474221;404.166.091.081.099;-36.795.930.368.034.800;/contenido/actividades/RecitalesPresentacionesActosLiterarios;
12673464;Encyclopenglish;;1;1;X;;2025-01-29 00:00:00.0;2025-06-25 23:59:00.0;19:00;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=22533544ae1b4910VgnVCM2000001f4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal Iván de Vargas (Centro);1,6;CALLE;SAN JUSTO;5;CENTRO;PALACIO;28005;439775;4473962;4.041.410.290.844.660;-37.098.591.212.735.800;/contenido/actividades/CursosTalleres;
12689276;Entierro de la sardina;;0;0;;;2025-03-05 00:00:00.0;2025-03-05 23:59:00.0;17:00;UBICACIÓN: Monumento a Federico García Lorca, (Paseo Federico García Lorca, S/N, 28031, Madrid)  DURACIÓN: 90 minutos  EDAD RECOMENDADA: TP.  SINOPSIS: La sardina desfila desde el CSC Francisco Fatou hacia el paseo de Federico García Lorca camino del escenario. Una vez bendecida la sardina, comienza una actuación en el monumento a Federico García Lorca.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4c919d2436405910VgnVCM2000001f4a900aRCRD;Carnaval en Villa de Vallecas;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=28545391ff343910VgnVCM2000001f4a900aRCRD;;;;;;;;;;;;;;/contenido/actividades/FiestasCarnavales;/usuario/Niños
12654481;Entierro de la sardina. Se acabó la fiesta;;1;1;L,M,X,J,V,S,D;;2025-02-21 00:00:00.0;2025-03-14 23:59:00.0;;Exposición de fotos Inauguración: 21 de febrero a las 19:00 horas Artista: David Martin La celebración del entierro de la sardina es un desfile carnavalesco que, a modo de parodia de cortejo fúnebre, recorre las calles para culminar con la incineración de una sardina. Se inicia frente a la estatua de Goya, autor del lienzo 'El Entierro de la Sardina', que se levanta frente a la ermita de San Antonio de la Florida, y pasando por el Puente de la Reina Victoria y la Colonia de San Antonio, termina en la fuente de los Pajaritos de la Casa de Campo. Envueltos entre la música y el baile de comparsas y gigantes y cabezudos, lágrimas y llantos de las plañideras despiden con este acto las celebraciones de la fiesta de carnaval. Una excepción entre las tradiciones cristianas, que nos invita a reírnos de la muerte, o a servirnos de la muerte para reirnos. ¿Triunfo de Doña Cuaresma sobre Don Carnal?;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=134c7a0da9294910VgnVCM1000001d4a900aRCRD;Belenes del mundo;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d619c20f93eb2910VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dc8d531521b74810VgnVCM1000001d4a900aRCRD;Centro Cultural Emilia Pardo Bazán (Salamanca);1;CALLE;GOYA;1;SALAMANCA;RECOLETOS;28001;441502;4475253;4.042.585.800.515.970;-3.689.601.594.290.460;/contenido/actividades/Exposiciones;
12691312;Entre las higueras;;0;0;;;2025-03-20 00:00:00.0;2025-03-20 23:59:00.0;20:30;En el noroeste de Túnez, Sana, Fidé, Melek y Abdou trabajan recolectando higos. Bajo el testimonio de los árboles, desarrollan nuevos sentimientos, discuten, se encuentran y rehuyen, coquetean e intentan entenderse. A lo largo del día, la huerta se convierte en un teatro de emociones, donde se representan los sueños y las esperanzas de cada uno de ellos.  &amp,gt, Presentación del ciclo a cargo de Javier H. Estrada, programador y crítico de cine;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c5d464926f415910VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD;Cineteca Madrid;1;PLAZA;LEGAZPI;8;ARGANZUELA;CHOPERA;28045;440946;4471422;4.039.130.985.242.180;-36.958.028.442.054.000;/contenido/actividades/ProgramacionDestacadaAgendaCultura;
